"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","sig"
0.15754153505192,7.24859855037305,6.83829681658134,4.17383742991079e-11,2.93327214800184e-10,14.473408973605,"TTC28","ns"
-0.103664721087563,7.0286939264584,-6.83799362943524,4.18153278169868e-11,2.93766094209244e-10,14.4716076423563,"HTRA2","ns"
0.229766662942441,4.88099300577879,6.83758808668987,4.19184788434723e-11,2.94388651350794e-10,14.4691982763432,"ZCWPW2","ns"
-0.189466421773666,9.45473642922741,-6.83737429273755,4.19729586391288e-11,2.94669082938272e-10,14.467928149766,"ZAK","ns"
0.144121992482424,7.77262179765007,6.83612291526206,4.22932383372066e-11,2.96814708690847e-10,14.4604944420238,"COX7A2L","ns"
-0.139331936765965,6.8907075270475,-6.83531614295741,4.2500997538709e-11,2.98169450692418e-10,14.4557024096345,"SPNS1","ns"
-0.189965371910802,6.34326532636427,-6.83339548131199,4.29996503373616e-11,3.01563337234391e-10,14.4442958286424,"RNF145","ns"
-0.167944388971495,8.55412247259026,-6.83272738890588,4.31744488687975e-11,3.02684419310704e-10,14.4403286636339,"NUS1","ns"
0.146420929373441,6.6882760772662,6.82993567689059,4.39124564959567e-11,3.07751866390694e-10,14.4237544501657,"KLHL12","ns"
-0.203441072934575,7.1383709675669,-6.8297998750446,4.39486711845202e-11,3.07899130463948e-10,14.4229483313238,"LSS","ns"
0.126836973809482,3.99491772495677,6.82902299979819,4.41564079430345e-11,3.0924754027601e-10,14.4183370332847,"NPAS3","ns"
-0.279093921880722,4.2697069079211,-6.82889929894077,4.41895745682162e-11,3.0937284594008e-10,14.4176028180161,"TRPC4","ns"
-0.227140890774581,5.91860173005598,-6.82880363568437,4.42152405541058e-11,3.09445570899398e-10,14.4170350241505,"FAM195A","ns"
0.159843146474839,5.4643914273542,6.82636631450596,4.48741275722368e-11,3.13948386821445e-10,14.402570683709,"DNAH1","ns"
0.872711960544139,6.0962488079679,6.82611733076341,4.49419768536837e-11,3.14314502484292e-10,14.4010932990916,"CHRDL1","up"
-0.214029662296578,5.89892873121518,-6.8253632458373,4.51480844831577e-11,3.15646980711728e-10,14.396619059845,"BMP1","ns"
